"count","mesh_descriptor","freq"
"5","obesity hypoventilation syndrome",8.505932888189512e-5
"5","necrobiotic xanthogranuloma",8.505932888189512e-5
"5","myxoma",8.505932888189512e-5
"5","macular degeneration",8.505932888189512e-5
"5","hyperoxaluria",8.505932888189512e-5
"5","herpes simplex",8.505932888189512e-5
"5","guillain-barre syndrome",8.505932888189512e-5
"5","endometrial neoplasms",8.505932888189512e-5
"5","ehlers-danlos syndrome",8.505932888189512e-5
"5","egg hypersensitivity",8.505932888189512e-5
"5","bronchomalacia",8.505932888189512e-5
"5","antiphospholipid syndrome",8.505932888189512e-5
"4","wolff-parkinson-white syndrome",8.505932888189512e-5
"4","vasculitis, central nervous system",8.505932888189512e-5
"4","torsades de pointes",8.505932888189512e-5
"4","thyroid neoplasms",8.505932888189512e-5
"4","tenosynovitis",8.505932888189512e-5
"4","sensation disorders",8.505932888189512e-5
"4","schizophrenia, paranoid",8.505932888189512e-5
"4","opioid-related disorders",8.505932888189512e-5
"4","necatoriasis",8.505932888189512e-5
"4","myiasis",8.505932888189512e-5
"4","mycobacterium avium-intracellulare infection",8.505932888189512e-5
"4","metabolic diseases",8.505932888189512e-5
"4","malaria",8.505932888189512e-5
"4","lichen planus",8.505932888189512e-5
"4","leiomyosarcoma",8.505932888189512e-5
"4","leg ulcer",8.505932888189512e-5
"4","lacrimal apparatus diseases",8.505932888189512e-5
"4","kaposi varicelliform eruption",8.505932888189512e-5
"4","ileal diseases",8.505932888189512e-5
"4","hypophosphatemia",8.505932888189512e-5
"4","hepatitis c",8.505932888189512e-5
"4","hemolytic-uremic syndrome",8.505932888189512e-5
"4","glomerulonephritis, membranoproliferative",8.505932888189512e-5
"4","glaucoma, angle-closure",8.505932888189512e-5
"4","erythema nodosum",8.505932888189512e-5
"4","encephalomalacia",8.505932888189512e-5
"4","echinococcosis",8.505932888189512e-5
"4","deficiency diseases",8.505932888189512e-5
"4","cognitive dysfunction",8.505932888189512e-5
"4","chylothorax",8.505932888189512e-5
"4","cerebrospinal fluid rhinorrhea",8.505932888189512e-5
"4","cartilage diseases",8.505932888189512e-5
"4","carpal tunnel syndrome",8.505932888189512e-5
"4","carcinoma, papillary",8.505932888189512e-5
"4","bundle-branch block",8.505932888189512e-5
"4","ascorbic acid deficiency",8.505932888189512e-5
"3","uterine cervical neoplasms",8.505932888189512e-5
"3","urinary incontinence, stress",8.505932888189512e-5
"3","tracheobronchomalacia",8.505932888189512e-5
"3","thoracic diseases",8.505932888189512e-5
"3","subarachnoid hemorrhage",8.505932888189512e-5
"3","stiff-person syndrome",8.505932888189512e-5
"3","skin diseases, vesiculobullous",8.505932888189512e-5
"3","salivary gland diseases",8.505932888189512e-5
"3","prostatic hyperplasia",8.505932888189512e-5
"3","pleural neoplasms",8.505932888189512e-5
"3","pemphigoid, bullous",8.505932888189512e-5
"3","papilledema",8.505932888189512e-5
"3","panniculitis, nodular nonsuppurative",8.505932888189512e-5
"3","osteomyelitis",8.505932888189512e-5
"3","osteitis",8.505932888189512e-5
"3","nutrition disorders",8.505932888189512e-5
"3","neuroendocrine tumors",8.505932888189512e-5
"3","myositis",8.505932888189512e-5
"3","metabolism, inborn errors",8.505932888189512e-5
"3","meniere disease",8.505932888189512e-5
"3","mallory-weiss syndrome",8.505932888189512e-5
"3","malignant hyperthermia",8.505932888189512e-5
"3","lymphoproliferative disorders",8.505932888189512e-5
"3","lymphoma, follicular",8.505932888189512e-5
"3","lipomatosis, multiple symmetrical",8.505932888189512e-5
"3","larva migrans, visceral",8.505932888189512e-5
"3","hypercalcemia",8.505932888189512e-5
"3","histrionic personality disorder",8.505932888189512e-5
"3","glucosephosphate dehydrogenase deficiency",8.505932888189512e-5
"3","foot dermatoses",8.505932888189512e-5
"3","fibrosarcoma",8.505932888189512e-5
"3","epiglottitis",8.505932888189512e-5
"3","echinococcosis, pulmonary",8.505932888189512e-5
"3","dysthymic disorder",8.505932888189512e-5
"3","dissociative disorders",8.505932888189512e-5
"3","diabetic ketoacidosis",8.505932888189512e-5
"3","coronavirus infections",8.505932888189512e-5
"3","conjunctival diseases",8.505932888189512e-5
"3","chondrosarcoma",8.505932888189512e-5
"3","charcot-marie-tooth disease",8.505932888189512e-5
"3","carotid artery diseases",8.505932888189512e-5
"3","bursitis",8.505932888189512e-5
"3","breast diseases",8.505932888189512e-5
"3","brain ischemia",8.505932888189512e-5
"3","blood platelet disorders",8.505932888189512e-5
"3","blepharitis",8.505932888189512e-5
"3","arthritis, psoriatic",8.505932888189512e-5
"3","aortic aneurysm, abdominal",8.505932888189512e-5
"3","anisakiasis",8.505932888189512e-5
"3","angina pectoris, variant",8.505932888189512e-5
"3","anemia, hemolytic",8.505932888189512e-5
"3","adenocarcinoma, bronchiolo-alveolar",8.505932888189512e-5
"2","zoonoses",8.505932888189512e-5
"2","waldenstrom macroglobulinemia",8.505932888189512e-5
"2","vitamin e deficiency",8.505932888189512e-5
"2","uveitis",8.505932888189512e-5
"2","urinary bladder diseases",8.505932888189512e-5
"2","uremia",8.505932888189512e-5
"2","tuberculosis, miliary",8.505932888189512e-5
"2","trichomonas infections",8.505932888189512e-5
"2","thyroiditis",8.505932888189512e-5
"2","thromboangiitis obliterans",8.505932888189512e-5
"2","temporomandibular joint disorders",8.505932888189512e-5
"2","stevens-johnson syndrome",8.505932888189512e-5
"2","skin ulcer",8.505932888189512e-5
"2","sjogren's syndrome",8.505932888189512e-5
"2","silicotuberculosis",8.505932888189512e-5
"2","pyelonephritis",8.505932888189512e-5
"2","pulmonary alveolar proteinosis",8.505932888189512e-5
"2","postgastrectomy syndromes",8.505932888189512e-5
"2","polycythemia",8.505932888189512e-5
"2","photosensitivity disorders",8.505932888189512e-5
"2","phosphorus metabolism disorders",8.505932888189512e-5
"2","paratyphoid fever",8.505932888189512e-5
"2","otitis",8.505932888189512e-5
"2","osteogenesis imperfecta",8.505932888189512e-5
"2","osteochondritis",8.505932888189512e-5
"2","osteoarthritis, knee",8.505932888189512e-5
"2","nose neoplasms",8.505932888189512e-5
"2","neurasthenia",8.505932888189512e-5
"2","nephritis",8.505932888189512e-5
"2","meningococcal infections",8.505932888189512e-5
"2","malabsorption syndromes",8.505932888189512e-5
"2","lymphatic metastasis",8.505932888189512e-5
"2","lymphadenitis",8.505932888189512e-5
"2","leukemia, myeloid, acute",8.505932888189512e-5
"2","kidney calculi",8.505932888189512e-5
"2","kartagener syndrome",8.505932888189512e-5
"2","intracranial embolism and thrombosis",8.505932888189512e-5
"2","hyponatremia",8.505932888189512e-5
"2","hyperparathyroidism",8.505932888189512e-5
"2","hydrocephalus",8.505932888189512e-5
"2","hernias, diaphragmatic, congenital",8.505932888189512e-5
"2","heart valve diseases",8.505932888189512e-5
"2","head and neck neoplasms",8.505932888189512e-5
"2","graft vs host disease",8.505932888189512e-5
"2","genital diseases, female",8.505932888189512e-5
"2","gallbladder diseases",8.505932888189512e-5
"2","filariasis",8.505932888189512e-5
"2","fibroma",8.505932888189512e-5
"2","fatigue syndrome, chronic",8.505932888189512e-5
"2","endocrine system diseases",8.505932888189512e-5
"2","endocarditis, subacute bacterial",8.505932888189512e-5
"2","domestic violence",8.505932888189512e-5
"2","dermatitis, seborrheic",8.505932888189512e-5
"2","catastrophic illness",8.505932888189512e-5
"2","bronchiolitis, viral",8.505932888189512e-5
"2","bone diseases",8.505932888189512e-5
"2","behcet syndrome",8.505932888189512e-5
"2","aortic rupture",8.505932888189512e-5
"2","aortic aneurysm, thoracic",8.505932888189512e-5
"2","anus diseases",8.505932888189512e-5
"2","adrenocortical hyperfunction",8.505932888189512e-5
"5","paraneoplastic syndromes",4.252966444094756e-5
"4","venous thromboembolism",4.252966444094756e-5
"4","takayasu arteritis",4.252966444094756e-5
"4","rhinophyma",4.252966444094756e-5
"4","peanut hypersensitivity",4.252966444094756e-5
"4","miller fisher syndrome",4.252966444094756e-5
"4","meningitis, cryptococcal",4.252966444094756e-5
"4","mastocytosis, systemic",4.252966444094756e-5
"4","mastocytosis",4.252966444094756e-5
"4","leukemia, myeloid, chronic-phase",4.252966444094756e-5
"4","fibrous dysplasia of bone",4.252966444094756e-5
"4","encephalitis",4.252966444094756e-5
"4","alternariosis",4.252966444094756e-5
"3","tuberculosis, cutaneous",4.252966444094756e-5
"3","tricuspid valve stenosis",4.252966444094756e-5
"3","tooth erosion",4.252966444094756e-5
"3","tooth diseases",4.252966444094756e-5
"3","teratoma",4.252966444094756e-5
"3","spinal cord compression",4.252966444094756e-5
"3","scleritis",4.252966444094756e-5
"3","sarcopenia",4.252966444094756e-5
"3","pseudolymphoma",4.252966444094756e-5
"3","protein-losing enteropathies",4.252966444094756e-5
"3","placental insufficiency",4.252966444094756e-5
"3","pemphigoid, benign mucous membrane",4.252966444094756e-5
"3","pelvic neoplasms",4.252966444094756e-5
"3","paraganglioma, extra-adrenal",4.252966444094756e-5
"3","pancreatitis, acute necrotizing",4.252966444094756e-5
"3","osteoporotic fractures",4.252966444094756e-5
"3","orbital neoplasms",4.252966444094756e-5
"3","oral ulcer",4.252966444094756e-5
"3","neoplasms, fibroepithelial",4.252966444094756e-5
"3","mucoepidermoid tumor",4.252966444094756e-5
"3","motor neuron disease",4.252966444094756e-5
"3","mitochondrial myopathies",4.252966444094756e-5
"3","mikulicz' disease",4.252966444094756e-5
"3","meningitis, escherichia coli",4.252966444094756e-5
"3","liver cirrhosis, biliary",4.252966444094756e-5
"3","leukemia, myelogenous, chronic, bcr-abl positive",4.252966444094756e-5
"3","leiomyomatosis",4.252966444094756e-5
"3","lactose intolerance",4.252966444094756e-5
"3","job syndrome",4.252966444094756e-5
"3","jejunal neoplasms",4.252966444094756e-5
"3","intracranial embolism",4.252966444094756e-5
"3","hypocalcemia",4.252966444094756e-5
"3","htlv-ii infections",4.252966444094756e-5
"3","glomerulonephritis, iga",4.252966444094756e-5
"3","giant lymph node hyperplasia",4.252966444094756e-5
"3","geotrichosis",4.252966444094756e-5
"3","gas gangrene",4.252966444094756e-5
"3","fibrocystic breast disease",4.252966444094756e-5
"3","fasciitis",4.252966444094756e-5
"3","fallopian tube neoplasms",4.252966444094756e-5
"3","endocardial fibroelastosis",4.252966444094756e-5
"3","encephalitis, viral",4.252966444094756e-5
"3","empyema, pleural",4.252966444094756e-5
"3","ear neoplasms",4.252966444094756e-5
"3","dracunculiasis",4.252966444094756e-5
"3","demyelinating diseases",4.252966444094756e-5
"3","darier disease",4.252966444094756e-5
"3","cystitis, interstitial",4.252966444094756e-5
"3","cerebral ventricle neoplasms",4.252966444094756e-5
"3","carcinoma, renal cell",4.252966444094756e-5
"3","carcinoma, medullary",4.252966444094756e-5
"3","carcinoma, adenosquamous",4.252966444094756e-5
"3","candidemia",4.252966444094756e-5
"3","bartter syndrome",4.252966444094756e-5
"3","arthrogryposis",4.252966444094756e-5
"3","adenocarcinoma, papillary",4.252966444094756e-5
"2","xanthogranuloma, juvenile",4.252966444094756e-5
"2","vitamin b 6 deficiency",4.252966444094756e-5
"2","vibrio infections",4.252966444094756e-5
"2","ventricular outflow obstruction",4.252966444094756e-5
"2","velopharyngeal insufficiency",4.252966444094756e-5
"2","vascular neoplasms",4.252966444094756e-5
"2","vaginal diseases",4.252966444094756e-5
"2","tuberculosis, laryngeal",4.252966444094756e-5
"2","tinea pedis",4.252966444094756e-5
"2","thymus hyperplasia",4.252966444094756e-5
"2","t-lymphocytopenia, idiopathic cd4-positive",4.252966444094756e-5
"2","strongylida infections",4.252966444094756e-5
"2","staphylococcal skin infections",4.252966444094756e-5
"2","sphenoid sinusitis",4.252966444094756e-5
"2","skin diseases, parasitic",4.252966444094756e-5
"2","skin diseases, infectious",4.252966444094756e-5
"2","sigmoid diseases",4.252966444094756e-5
"2","schizophrenia, catatonic",4.252966444094756e-5
"2","rna virus infections",4.252966444094756e-5
"2","retinitis pigmentosa",4.252966444094756e-5
"2","psittacosis",4.252966444094756e-5
"2","proctocolitis",4.252966444094756e-5
"2","poultry diseases",4.252966444094756e-5
"2","pituitary acth hypersecretion",4.252966444094756e-5
"2","peroneal neuropathies",4.252966444094756e-5
"2","pericarditis, constrictive",4.252966444094756e-5
"2","paraproteinemias",4.252966444094756e-5
"2","panniculitis",4.252966444094756e-5
"2","ovarian diseases",4.252966444094756e-5
"2","osteosarcoma",4.252966444094756e-5
"2","orthomyxoviridae infections",4.252966444094756e-5
"2","neuroma",4.252966444094756e-5
"2","neuroleptic malignant syndrome",4.252966444094756e-5
"2","neurodegenerative diseases",4.252966444094756e-5
"2","neurocysticercosis",4.252966444094756e-5
"2","neoplasms, experimental",4.252966444094756e-5
"2","nail diseases",4.252966444094756e-5
"2","myocardial stunning",4.252966444094756e-5
"2","myelitis, transverse",4.252966444094756e-5
"2","maxillary diseases",4.252966444094756e-5
"2","malocclusion",4.252966444094756e-5
"2","macrophage activation syndrome",4.252966444094756e-5
"2","lymphomatoid granulomatosis",4.252966444094756e-5
"2","lymphoma, t-cell",4.252966444094756e-5
"2","lymphohistiocytosis, hemophagocytic",4.252966444094756e-5
"2","leukoplakia, hairy",4.252966444094756e-5
"2","leukoplakia",4.252966444094756e-5
"2","leishmaniasis, visceral",4.252966444094756e-5
"2","intestinal neoplasms",4.252966444094756e-5
"2","intermittent claudication",4.252966444094756e-5
"2","infectious mononucleosis",4.252966444094756e-5
"2","incontinentia pigmenti",4.252966444094756e-5
"2","ileal neoplasms",4.252966444094756e-5
"2","hypoxia-ischemia, brain",4.252966444094756e-5
"2","hypopigmentation",4.252966444094756e-5
"2","hypertrophy, left ventricular",4.252966444094756e-5
"2","hepatitis, viral, human",4.252966444094756e-5
"2","hepatitis b, chronic",4.252966444094756e-5
"2","helminthiasis",4.252966444094756e-5
"2","heart rupture, post-infarction",4.252966444094756e-5
"2","hearing loss, bilateral",4.252966444094756e-5
"2","headache disorders",4.252966444094756e-5
"2","granulosa cell tumor",4.252966444094756e-5
"2","gram-positive bacterial infections",4.252966444094756e-5
"2","glycogen storage disease type v",4.252966444094756e-5
"2","glucose intolerance",4.252966444094756e-5
"2","glossitis",4.252966444094756e-5
"2","glioblastoma",4.252966444094756e-5
"2","gingival diseases",4.252966444094756e-5
"2","gastrointestinal neoplasms",4.252966444094756e-5
"2","gastritis, hypertrophic",4.252966444094756e-5
"2","gangrene",4.252966444094756e-5
"2","foot diseases",4.252966444094756e-5
"2","exfoliation syndrome",4.252966444094756e-5
"2","erythema induratum",4.252966444094756e-5
"2","ectodermal dysplasia",4.252966444094756e-5
"2","duodenal obstruction",4.252966444094756e-5
"2","diverticulitis, colonic",4.252966444094756e-5
"2","diverticulitis",4.252966444094756e-5
"2","dermatitis, perioral",4.252966444094756e-5
"2","decompression sickness",4.252966444094756e-5
"2","cytomegalovirus",4.252966444094756e-5
"2","cutis laxa",4.252966444094756e-5
"2","coronary thrombosis",4.252966444094756e-5
"2","coronary stenosis",4.252966444094756e-5
"2","congenital disorders of glycosylation",4.252966444094756e-5
"2","coinfection",4.252966444094756e-5
"2","coccidioidomycosis",4.252966444094756e-5
"2","chorea",4.252966444094756e-5
"2","chondroblastoma",4.252966444094756e-5
"2","cholangitis, sclerosing",4.252966444094756e-5
"2","carcinoma, endometrioid",4.252966444094756e-5
"2","calciphylaxis",4.252966444094756e-5
"2","burning mouth syndrome",4.252966444094756e-5
"2","brachial plexus neuritis",4.252966444094756e-5
"2","bone marrow diseases",4.252966444094756e-5
"2","attention deficit disorder with hyperactivity",4.252966444094756e-5
"2","atrioventricular block",4.252966444094756e-5
"2","atrial premature complexes",4.252966444094756e-5
"2","astrocytoma",4.252966444094756e-5
"2","apraxias",4.252966444094756e-5
"2","apraxia, ideomotor",4.252966444094756e-5
"2","anemia, iron-deficiency",4.252966444094756e-5
"2","ancylostomiasis",4.252966444094756e-5
"2","adiposis dolorosa",4.252966444094756e-5
"2","acinetobacter infections",4.252966444094756e-5
"2","abdominal abscess",4.252966444094756e-5
"1","von willebrand diseases",4.252966444094756e-5
"1","vitiligo",4.252966444094756e-5
"1","vitamin a deficiency",4.252966444094756e-5
"1","vascular headaches",4.252966444094756e-5
"1","varicose veins",4.252966444094756e-5
"1","vaginitis",4.252966444094756e-5
"1","uveitis, posterior",4.252966444094756e-5
"1","uveitis, intermediate",4.252966444094756e-5
"1","uveal diseases",4.252966444094756e-5
"1","urinary bladder, neurogenic",4.252966444094756e-5
"1","urethral diseases",4.252966444094756e-5
"1","typhoid fever",4.252966444094756e-5
"1","turner syndrome",4.252966444094756e-5
"1","tumor virus infections",4.252966444094756e-5
"1","tuberculosis, multidrug-resistant",4.252966444094756e-5
"1","trigeminal neuralgia",4.252966444094756e-5
"1","trichuriasis",4.252966444094756e-5
"1","thymus neoplasms",4.252966444094756e-5
"1","thymoma",4.252966444094756e-5
"1","thrombocytosis",4.252966444094756e-5
"1","thoracic outlet syndrome",4.252966444094756e-5
"1","tension-type headache",4.252966444094756e-5
"1","temporomandibular joint dysfunction syndrome",4.252966444094756e-5
"1","syringomyelia",4.252966444094756e-5
"1","syphilis, cardiovascular",4.252966444094756e-5
"1","syphilis",4.252966444094756e-5
"1","subphrenic abscess",4.252966444094756e-5
"1","spondylolisthesis",4.252966444094756e-5
"1","splenic infarction",4.252966444094756e-5
"1","speech disorders",4.252966444094756e-5
"1","sleep disorders, intrinsic",4.252966444094756e-5
"1","simian acquired immunodeficiency syndrome",4.252966444094756e-5
"1","sexually transmitted diseases",4.252966444094756e-5
"1","sexual dysfunctions, psychological",4.252966444094756e-5
"1","sex offenses",4.252966444094756e-5
"1","schizoid personality disorder",4.252966444094756e-5
"1","scheuermann disease",4.252966444094756e-5
"1","sarcoma, ewing",4.252966444094756e-5
"1","salmonella infections",4.252966444094756e-5
"1","rubulavirus infections",4.252966444094756e-5
"1","roseolovirus infections",4.252966444094756e-5
"1","rosacea",4.252966444094756e-5
"1","root resorption",4.252966444094756e-5
"1","rectal prolapse",4.252966444094756e-5
"1","q fever",4.252966444094756e-5
"1","puerperal infection",4.252966444094756e-5
"1","psychoses, alcoholic",4.252966444094756e-5
"1","protein s deficiency",4.252966444094756e-5
"1","prostatic diseases",4.252966444094756e-5
"1","porphyrias",4.252966444094756e-5
"1","polyradiculopathy",4.252966444094756e-5
"1","polycystic kidney, autosomal dominant",4.252966444094756e-5
"1","polycystic kidney diseases",4.252966444094756e-5
"1","poems syndrome",4.252966444094756e-5
"1","pneumocystis infections",4.252966444094756e-5
"1","pneumocephalus",4.252966444094756e-5
"1","plant diseases",4.252966444094756e-5
"1","persian gulf syndrome",4.252966444094756e-5
"1","peritoneal neoplasms",4.252966444094756e-5
"1","periodontal diseases",4.252966444094756e-5
"1","periarthritis",4.252966444094756e-5
"1","pelvic organ prolapse",4.252966444094756e-5
"1","pelvic inflammatory disease",4.252966444094756e-5
"1","parkinsonian disorders",4.252966444094756e-5
"1","parathyroid neoplasms",4.252966444094756e-5
"1","paraplegia",4.252966444094756e-5
"1","paraneoplastic syndromes, nervous system",4.252966444094756e-5
"1","papillomavirus infections",4.252966444094756e-5
"1","palatal neoplasms",4.252966444094756e-5
"1","oxyuriasis",4.252966444094756e-5
"1","osteosclerosis",4.252966444094756e-5
"1","osteoarthritis, hip",4.252966444094756e-5
"1","osteitis deformans",4.252966444094756e-5
"1","optic atrophy",4.252966444094756e-5
"1","oligospermia",4.252966444094756e-5
"1","nut hypersensitivity",4.252966444094756e-5
"1","neurofibroma",4.252966444094756e-5
"1","nerve compression syndromes",4.252966444094756e-5
"1","nephrosis, lipoid",4.252966444094756e-5
"1","nephrosis",4.252966444094756e-5
"1","neoplasms, radiation-induced",4.252966444094756e-5
"1","myotonic dystrophy",4.252966444094756e-5
"1","myopia",4.252966444094756e-5
"1","myoma",4.252966444094756e-5
"1","muscular dystrophies",4.252966444094756e-5
"1","muscular atrophy, spinal",4.252966444094756e-5
"1","mouth neoplasms",4.252966444094756e-5
"1","moraxellaceae infections",4.252966444094756e-5
"1","methicillin-resistant staphylococcus aureus",4.252966444094756e-5
"1","mesothelioma, cystic",4.252966444094756e-5
"1","meningoencephalitis",4.252966444094756e-5
"1","meningitis, aseptic",4.252966444094756e-5
"1","melanosis",4.252966444094756e-5
"1","meigs syndrome",4.252966444094756e-5
"1","marfan syndrome",4.252966444094756e-5
"1","malnutrition",4.252966444094756e-5
"1","lymphedema",4.252966444094756e-5
"1","lyme neuroborreliosis",4.252966444094756e-5
"1","liver failure, acute",4.252966444094756e-5
"1","liver diseases, parasitic",4.252966444094756e-5
"1","liver diseases, alcoholic",4.252966444094756e-5
"1","liver cirrhosis, alcoholic",4.252966444094756e-5
"1","livedo reticularis",4.252966444094756e-5
"1","listeriosis",4.252966444094756e-5
"1","leukemoid reaction",4.252966444094756e-5
"1","leukemia, t-cell",4.252966444094756e-5
"1","learning disorders",4.252966444094756e-5
"1","laron syndrome",4.252966444094756e-5
"1","labyrinth diseases",4.252966444094756e-5
"1","klebsiella infections",4.252966444094756e-5
"1","ketosis",4.252966444094756e-5
"1","iritis",4.252966444094756e-5
"1","intestinal pseudo-obstruction",4.252966444094756e-5
"1","intestinal diseases",4.252966444094756e-5
"1","intervertebral disc displacement",4.252966444094756e-5
"1","infertility, male",4.252966444094756e-5
"1","infant, newborn, diseases",4.252966444094756e-5
"1","ileus",4.252966444094756e-5
"1","idiopathic interstitial pneumonias",4.252966444094756e-5
"1","hypothalamic diseases",4.252966444094756e-5
"1","hypospadias",4.252966444094756e-5
"1","hyperuricemia",4.252966444094756e-5
"1","hypertrophy, right ventricular",4.252966444094756e-5
"1","hypertriglyceridemia",4.252966444094756e-5
"1","hypertension, portal",4.252966444094756e-5
"1","hypertension, malignant",4.252966444094756e-5
"1","hyperemia",4.252966444094756e-5
"1","hydrothorax",4.252966444094756e-5
"1","hydronephrosis",4.252966444094756e-5
"1","huntington disease",4.252966444094756e-5
"1","horner syndrome",4.252966444094756e-5
"1","hereditary sensory and motor neuropathy",4.252966444094756e-5
"1","hepatopulmonary syndrome",4.252966444094756e-5
"1","hepatitis, chronic",4.252966444094756e-5
"1","hemosiderosis",4.252966444094756e-5
"1","hemoglobin sc disease",4.252966444094756e-5
"1","hemochromatosis",4.252966444094756e-5
"1","hemangiosarcoma",4.252966444094756e-5
"1","hellp syndrome",4.252966444094756e-5
"1","heart rupture",4.252966444094756e-5
"1","heart aneurysm",4.252966444094756e-5
"1","gynecomastia",4.252966444094756e-5
"1","giardiasis",4.252966444094756e-5
"1","genital neoplasms, female",4.252966444094756e-5
"1","gastric dilatation",4.252966444094756e-5
"1","gallstones",4.252966444094756e-5
"1","gait disorders, neurologic",4.252966444094756e-5
"1","focal infection",4.252966444094756e-5
"1","fetal distress",4.252966444094756e-5
"1","fetal diseases",4.252966444094756e-5
"1","feeding and eating disorders",4.252966444094756e-5
"1","fecal incontinence",4.252966444094756e-5
"1","favism",4.252966444094756e-5
"1","fasciitis, necrotizing",4.252966444094756e-5
"1","fanconi anemia",4.252966444094756e-5
"1","facial neuralgia",4.252966444094756e-5
"1","eye infections",4.252966444094756e-5
"1","exostoses",4.252966444094756e-5
"1","exocrine pancreatic insufficiency",4.252966444094756e-5
"1","erythema multiforme",4.252966444094756e-5
"1","erdheim-chester disease",4.252966444094756e-5
"1","epstein-barr virus infections",4.252966444094756e-5
"1","epilepsy, complex partial",4.252966444094756e-5
"1","enterocolitis, pseudomembranous",4.252966444094756e-5
"1","enterobacteriaceae infections",4.252966444094756e-5
"1","endometrial hyperplasia",4.252966444094756e-5
"1","encephalomyelitis",4.252966444094756e-5
"1","eczema, dyshidrotic",4.252966444094756e-5
"1","echinococcus multilocularis",4.252966444094756e-5
"1","dystonia musculorum deformans",4.252966444094756e-5
"1","dyslexia",4.252966444094756e-5
"1","dwarfism, pituitary",4.252966444094756e-5
"1","duodenitis",4.252966444094756e-5
"1","dumping syndrome",4.252966444094756e-5
"1","dry eye syndromes",4.252966444094756e-5
"1","down syndrome",4.252966444094756e-5
"1","disruptive, impulse control, and conduct disorders",4.252966444094756e-5
"1","dirofilariasis",4.252966444094756e-5
"1","dependent personality disorder",4.252966444094756e-5
"1","dental enamel hypoplasia",4.252966444094756e-5
"1","dental caries",4.252966444094756e-5
"1","delusions",4.252966444094756e-5
"1","cryptococcus",4.252966444094756e-5
"1","croup",4.252966444094756e-5
"1","corneal ulcer",4.252966444094756e-5
"1","conjunctival neoplasms",4.252966444094756e-5
"1","confusion",4.252966444094756e-5
"1","communicable diseases, emerging",4.252966444094756e-5
"1","combat disorders",4.252966444094756e-5
"1","cocarcinogenesis",4.252966444094756e-5
"1","chromosome disorders",4.252966444094756e-5
"1","cholestasis",4.252966444094756e-5
"1","cholangitis",4.252966444094756e-5
"1","cerebral palsy",4.252966444094756e-5
"1","cerebral arterial diseases",4.252966444094756e-5
"1","cell transformation, neoplastic",4.252966444094756e-5
"1","cecal diseases",4.252966444094756e-5
"1","cat diseases",4.252966444094756e-5
"1","carcinoma, intraductal, noninfiltrating",4.252966444094756e-5
"1","carcinoma in situ",4.252966444094756e-5
"1","caplan syndrome",4.252966444094756e-5
"1","calcium metabolism disorders",4.252966444094756e-5
"1","brugada syndrome",4.252966444094756e-5
"1","brucellosis",4.252966444094756e-5
"1","brain infarction",4.252966444094756e-5
"1","bowen's disease",4.252966444094756e-5
"1","borderline personality disorder",4.252966444094756e-5
"1","bile duct neoplasms",4.252966444094756e-5
"1","beta-thalassemia",4.252966444094756e-5
"1","basal ganglia diseases",4.252966444094756e-5
"1","asymptomatic diseases",4.252966444094756e-5
"1","arthritis, reactive",4.252966444094756e-5
"1","arteriosclerosis obliterans",4.252966444094756e-5
"1","arrhythmogenic right ventricular dysplasia",4.252966444094756e-5
"1","aphasia",4.252966444094756e-5
"1","anuria",4.252966444094756e-5
"1","antithrombin iii deficiency",4.252966444094756e-5
"1","anthracosilicosis",4.252966444094756e-5
"1","aneurysm, dissecting",4.252966444094756e-5
"1","anemia, macrocytic",4.252966444094756e-5
"1","anemia, hypochromic",4.252966444094756e-5
"1","amyotrophic lateral sclerosis",4.252966444094756e-5
"1","alphavirus infections",4.252966444094756e-5
"1","alopecia areata",4.252966444094756e-5
"1","alcohol amnestic disorder",4.252966444094756e-5
"1","aids-related complex",4.252966444094756e-5
"1","adrenal hyperplasia, congenital",4.252966444094756e-5
"1","adenovirus infections, human",4.252966444094756e-5
"1","adenocarcinoma, follicular",4.252966444094756e-5
"1","acalculous cholecystitis",4.252966444094756e-5
"1","abortion, habitual",4.252966444094756e-5
